delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,24,9,297,10,1819.3475611999747,,1819.3335522999987,1819.3475611999747,1820.3473289999529,1820.3473289999529,1820.3473289999529,1820.399275099975,space,0.037857400020584464,None,1820.39983879996,1820.8141183666341,1821.1259280999657,1821.1114716999582,1821.1115310000023,1821.1259280999657,1821.1259280999657,1821.1259280999657,1822.7151337999967,765,1,[1.6002710000029765],[1.6002818999695592],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,24,10,298,6,1822.730000999989,,1822.7159548999625,1822.730000999989,1823.7299320999882,1823.7299320999882,1823.7299320999882,1823.7479201999959,space,0.004674299969337881,None,1823.7484142999747,1823.8634364666689,1824.1759707999881,1824.1613319999888,1824.1613980999682,1824.1759707999881,1824.1759707999881,1824.1759707999881,1826.7803716000053,821,1,[2.616015800042078],[2.6160271000117064],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,24,11,299,3,1826.7956073999521,,1826.7812443999574,1826.7956073999521,1827.7958368999534,1827.7958368999534,1827.7958368999534,1827.8308892999776,space,None,None,1827.8314960999996,1827.9456778666392,1828.2547269999632,1828.2410216999706,1828.2410814999603,1828.2547269999632,1828.2547269999632,1828.2547269999632,1829.9132900999975,124,1,[1.6698758999700658],[1.669885899988003],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,25,0,300,6,1829.9284656999516,,1829.9140278999694,1829.9284656999516,1830.9278033999726,1830.9278033999726,1830.9278033999726,1830.9464191999868,space,0.014507599989883602,None,1830.9470489999512,1831.0618364666627,1831.3756745999563,1831.3610683999723,1831.3611340000061,1831.3756745999563,1831.3756745999563,1831.3756745999563,1833.6958851999952,125,1,[2.3323729999829084],[2.332380399981048],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,25,1,301,9,1833.7112475999747,,1833.69640299998,1833.7112475999747,1834.7110637999722,1834.7110637999722,1834.7110637999722,1834.8134220999782,space,0.08514839998679236,None,1834.8141766999615,1834.9269094666272,1835.2350480000023,1835.220793699962,1835.2208376000053,1835.2350480000023,1835.2350480000023,1835.2350480000023,1837.0612766999984,165,1,[1.838270600012038],[1.8382802000269294],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,25,2,302,0,1837.0769911999814,,1837.0620115000056,1837.0769911999814,1838.0602811999852,1838.0602811999852,1838.0769537999877,1838.0962142999633,space,0.024094699998386204,None,1838.0968735999777,1838.2103233666314,1838.5278361999663,1838.5122329999576,1838.5123023999622,1838.5278361999663,1838.5278361999663,1838.5278361999663,1841.0445909999544, 176,1,[2.5286446000100113],[2.528656799986493],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,25,3,303,8,1841.0594531999668,,1841.0456522000022,1841.0594531999668,1842.0595002999762,1842.0595002999762,1842.0595002999762,1842.1619923999533,space,0.09109940001508221,None,1842.1627634000033,1842.8759837666332,1843.1860949999536,1843.1713695999933,1843.171440200007,1843.1860949999536,1843.1860949999536,1843.1860949999536,1845.4771865999792, 189,1,[2.302627399971243],[2.302640900015831],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,25,4,304,1,1845.4919592999504,,1845.4783940999769,1845.4919592999504,1846.4919898999506,1846.4919898999506,1846.4919898999506,1846.5614650999778,space,None,None,1846.5622920999886,1846.9751130666739,1847.2870218000025,1847.2716221999726,1847.2716840999783,1847.2870218000025,1847.2870218000025,1847.2870218000025,1849.2925318999914,190,1,[2.0182452999870293],[2.0182548000011593],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,25,5,305,2,1849.307718099968,,1849.29334439995,1849.307718099968,1850.3077441999922,1850.3077441999922,1850.3077441999922,1850.4922481999965,space,0.16774619999341667,None,1850.4928071000031,1851.2075609666683,1851.5140045000007,1851.5008264000062,1851.500875299971,1851.5140045000007,1851.5140045000007,1851.5140045000007,1853.4754080999992,189,1,[1.9720070000039414],[1.9720190999796614],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,25,6,306,7,1853.4900489999563,,1853.4766687999945,1853.4900489999563,1854.4899671999738,1854.4899671999738,1854.4899671999738,1854.5100944999722,space,0.010976299992762506,None,1854.5111835999996,1854.9235596666733,1855.2316523999907,1855.220059299958,1855.2200951999985,1855.2316523999907,1855.2316523999907,1855.2316523999907,1857.3081254999852,123,1,[2.0853605999727733],[2.0853777999873273],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,25,7,307,11,1857.3230275999522,,1857.3092306999606,1857.3230275999522,1858.3228094999795,1858.3228094999795,1858.3228094999795,1858.4094008999527,space,0.08093080000253394,None,1858.410292799992,1859.1225957666213,1859.4361474000034,1859.4218987000058,1859.421961999964,1859.4361474000034,1859.4361474000034,1859.4361474000034,1868.038301499968,543,1,[8.613598800031468],[8.613608100044075],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,25,8,308,4,1868.053870200005,,1868.0390389999957,1868.053870200005,1869.053728399973,1869.053728399973,1869.053728399973,1872.5221420999733,space,3.4647314000176266,None,1872.5229067999753,1872.9358201666657,1873.2418680999544,1873.2303065999877,1873.2303340999642,1873.2418680999544,1873.2418680999544,1873.2418680999544,1874.7372010999825,432,1,[1.5052294000051916],[1.505239000020083],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,25,9,309,5,1874.752149399952,,1874.7380604000064,1874.752149399952,1875.752156500006,1875.752156500006,1875.752156500006,1875.8714726999751,space,0.1084749000146985,None,1875.8721289999667,1876.5854232666354,1876.8951571999933,1876.881132999959,1876.8812140999944,1876.8951571999933,1876.8951571999933,1876.8951571999933,1879.520167599956,765,1,[2.6360423999722116],[2.6360586999799125],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,25,10,310,3,1879.5347466999665,,1879.5212828000076,1879.5347466999665,1880.5346755000064,1880.5346755000064,1880.5346755000064,1881.2033009000006,space,0.6538226999691688,None,1881.2038943999796,1881.3175709666723,1881.6275851999526,1881.6109085999778,1881.6109592999564,1881.6275851999526,1881.6275851999526,1881.6275851999526,1885.3011973999674, 905,1,[3.6879568999866024],[3.687967000005301],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,25,11,311,10,1885.317049300007,,1885.3019324999768,1885.317049300007,1886.3167090999777,1886.3167090999777,1886.3167090999777,1886.3525050999597,space,0.028836100012995303,None,1886.3531745999935,1886.7666369666733,1887.0754702999839,1887.0609678999754,1887.0610207999707,1887.0754702999839,1887.0754702999839,1887.0754702999839,1889.5671824999736,365,1,[2.5040262999827974],[2.5040372000075877],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,26,0,312,10,1889.5825650999905,,1889.5680672999588,1889.5825650999905,1890.582558299997,1890.582558299997,1890.582558299997,1890.6681577999843,space,0.07147100003203377,None,1890.668841799954,1891.0824402666224,1891.3952882000012,1891.3813394999597,1891.3814523000037,1891.3952882000012,1891.3952882000012,1891.3952882000012,1893.2329849999514,894,1,[1.8493864999618381],[1.8493956999736838],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,26,1,313,9,1893.2482490999973,,1893.2337254000013,1893.2482490999973,1894.2483433999587,1894.2483433999587,1894.2483433999587,1894.3027504999773,space,0.0515035999706015,None,1894.3034285999602,1894.414983766623,1894.7249334999942,1894.71107879997,1894.711233799986,1894.7249334999942,1894.7249334999942,1894.7249334999942,1896.965558099968, 365,1,[2.2515408999752253],[2.251549899985548],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,26,2,314,2,1896.9807961999904,,1896.966314899968,1896.9807961999904,1897.9810678999638,1897.9810678999638,1897.9810678999638,1898.3323490999755,space,0.34946339996531606,None,1898.3328692999785,1899.0476510666233,1899.3553576999693,1899.3409286999959,1899.3410063000047,1899.3553576999693,1899.3553576999693,1899.3553576999693,1901.0144989999826,895,1,[1.6711008999845944],[1.671108299982734],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,26,3,315,7,1901.0299798999913,,1901.0152048000018,1901.0299798999913,1902.0296901999973,1902.0296901999973,1902.0296901999973,1902.047526899958,space,0.01508119999198243,None,1902.0478860999574,1902.4631117666179,1902.7752578999498,1902.7618481999962,1902.7619233999867,1902.7752578999498,1902.7752578999498,1902.7752578999498,1905.2136820000014,  589,1,[2.44950670003891],[2.449514700041618],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,26,4,316,0,1905.2294507999904,,1905.2144403999555,1905.2294507999904,1906.2290999999968,1906.2290999999968,1906.2290999999968,1906.3152812999906,space,0.08199420000892133,None,1906.316016900004,1906.429107166656,1906.744356899988,1906.7312261000043,1906.7312695999863,1906.744356899988,1906.744356899988,1906.744356899988,1908.5794358999701,895,1,[1.8457063999958336],[1.8457139999954961],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,26,5,317,4,1908.5950540999766,,1908.58000919997,1908.5950540999766,1909.5950460999738,1909.5950460999738,1909.5950460999738,1910.096628499974,space,0.48938450001878664,None,1910.0971994999563,1910.5118182666522,1910.8240084999707,1910.8112334999605,1910.8112847000011,1910.8240084999707,1910.8240084999707,1910.8240084999707,1912.7790294999722,356,1,[1.9657961999764666],[1.9658043999806978],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,26,6,318,8,1912.7942162999534,,1912.7797445000033,1912.7942162999534,1913.794259199989,1913.794259199989,1913.794259199989,1914.2971434000065,space,0.49839879997307435,None,1914.2977785999537,1915.0106368666204,1915.3257415999542,1915.3112413999625,1915.3114344999776,1915.3257415999542,1915.3257415999542,1915.3257415999542,1923.1605362999835,904,1,[7.84657990001142],[7.846590400033165],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,26,7,319,11,1923.175372299971,,1923.1613734999555,1923.175372299971,1924.1754184999736,1924.1754184999736,1924.1754184999736,1924.1945510999649,space,0.01567400002386421,None,1924.1952790999785,1924.9081704666644,1925.2212051999522,1925.2054405999952,1925.205508199986,1925.2212051999522,1925.2212051999522,1925.2212051999522,1927.1434130999842,295,1,[1.9344335000496358],[1.9344425000017509],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,26,8,320,3,1927.1579069999862,,1927.1440798999975,1927.1579069999862,1928.1577416999498,1928.1577416999498,1928.1577416999498,1928.5600025999593,space,0.3915963000035845,None,1928.5607465999783,1928.6746335666433,1928.9856368000037,1928.9712001999724,1928.9712607999681,1928.9856368000037,1928.9856368000037,1928.9856368000037,1930.8417936000042,543,1,[1.8671775999828242],[1.8671853999840096],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,26,9,321,6,1930.8570490999846,,1930.8425602999632,1930.8570490999846,1931.8572592999553,1931.8572592999553,1931.8572592999553,1933.1098558999947,space,1.2439741999842227,None,1933.1105486999732,1933.2235335666376,1933.5340474999975,1933.520672499959,1933.5207133999793,1933.5340474999975,1933.5340474999975,1933.5340474999975,1935.1738143999828,894,1,[1.6507757999934256],[1.650782699987758],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,26,10,322,5,1935.1894422000041,,1935.1744875999866,1935.1894422000041,1936.1896069999784,1936.1896069999784,1936.1896069999784,1936.5588971999823,space,0.3551539999898523,None,1936.559949699964,1937.2724468666167,1937.5858266999712,1937.5714367000037,1937.571488799993,1937.5858266999712,1937.5858266999712,1937.5858266999712,1939.3077584999846,945,1,[1.7332885999931023],[1.733302399981767],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,26,11,323,1,1939.3220398999983,,1939.30888029997,1939.3220398999983,1940.322012199962,1940.322012199962,1940.322012199962,1940.8250172999687,space,0.48440760001540184,None,1940.8260058999876,1941.2386761666314,1941.5458604999585,1941.5307199999806,1941.5307735999813,1941.5458604999585,1941.5458604999585,1941.5458604999585,1943.7884852999705,956,1,[2.255532300041523],[2.255541799997445],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,27,0,324,0,1943.8043928999687,,1943.789208000002,1943.8043928999687,1944.8043139000074,1944.8043139000074,1944.8043139000074,1944.973312999995,space,0.15125629998510703,None,1944.9740565999527,1945.0875482666345,1945.3950601999532,1945.3808930999949,1945.380954399996,1945.3950601999532,1945.3950601999532,1945.3950601999532,1949.1043254999677,845,1,[3.7210725999902934],[3.7210844000219367],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,27,1,325,3,1949.1199268999626,,1949.105067699973,1949.1199268999626,1950.1199244000018,1950.1199244000018,1950.1199244000018,1950.4873956999509,space,0.3508329999749549,None,1950.4880172999692,1950.6026908666283,1950.9146370999515,1950.9005605999846,1950.9006260999595,1950.9146370999515,1950.9146370999515,1950.9146370999515,1952.7546310999896,895,1,[1.8502213000319898],[1.8502368000335991],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,27,2,326,9,1952.7694397000014,,1952.755961799994,1952.7694397000014,1953.7693107999512,1953.7693107999512,1953.7693107999512,1953.938448300003,space,0.1564374000299722,None,1953.939276799967,1954.052273966667,1954.3659492000006,1954.3515038999612,1954.3515569999581,1954.3659492000006,1954.3659492000006,1954.3659492000006,1956.9197135999566, 894,1,[2.565100400010124],[2.565109900024254],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,27,3,327,8,1956.9347997999866,,1956.9206123999902,1956.9347997999866,1957.9348804999609,1957.9348804999609,1957.9348804999609,1958.3709788999986,space,0.4335932999965735,None,1958.3715857999632,1959.0846818666362,1959.3953188000014,1959.3813433999894,1959.3813985000015,1959.3953188000014,1959.3953188000014,1959.3953188000014,1960.9520220999839,903,1,[1.5684564000112005],[1.568464700016193],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,27,4,328,2,1960.9673151999596,,1960.9526860999758,1960.9673151999596,1961.9672875999822,1961.9672875999822,1961.9672875999822,1962.6041206999798,space,0.632539700018242,None,1962.604883699969,1963.317127566672,1963.6262728999718,1963.6110936999903,1963.6111528999754,1963.6262728999718,1963.6262728999718,1963.6262728999718,1966.95115909999,896 ,1,[3.3374122999957763],[3.337423300021328],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,27,5,329,10,1966.9664468999836,,1966.9522823999869,1966.9664468999836,1967.9662090999773,1967.9662090999773,1967.9662090999773,1968.4872867999948,space,0.5175169999711215,None,1968.4881164999679,1968.8989656666565,1969.2040947999922,1969.1906726000016,1969.1907211999642,1969.2040947999922,1969.2040947999922,1969.2040947999922,1971.433346899983,405,1,[2.240234899974894],[2.2402480999589898],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,27,6,330,7,1971.4490002999664,,1971.434433699993,1971.4490002999664,1972.4490150999627,1972.4490150999627,1972.4490150999627,1973.0172425999772,space,0.550826299993787,None,1973.017880600004,1973.4316515666471,1973.7312598999706,1973.716620799969,1973.7166503999615,1973.7312598999706,1973.7312598999706,1973.7312598999706,1975.6655109999701,895,1,[1.94744640000863],[1.947455000015907],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,27,7,331,4,1975.6809460999793,,1975.6663796000066,1975.6809460999793,1976.6806189999916,1976.6806189999916,1976.6806189999916,1977.2668491000077,space,0.5710496000247076,None,1977.267642299994,1977.6806818666557,1977.9977599999984,1977.9812130999635,1977.9812687999802,1977.9977599999984,1977.9977599999984,1977.9977599999984,1979.697798899957,295,1,[1.7144553000107408],[1.7144629000104032],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,27,8,332,11,1979.7134854999604,,1979.6983246000018,1979.7134854999604,1980.7135899999994,1980.7135899999994,1980.7135899999994,1980.8830600999645,space,0.1627726000151597,None,1980.8841998999706,1981.5966677666331,1981.9053441999713,1981.891295999987,1981.8913484999794,1981.9053441999713,1981.9053441999713,1981.9053441999713,1983.381287999975,395,1,[1.4875077999895439],[1.487522200040985],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,27,9,333,1,1983.3959814999835,,1983.382290199981,1983.3959814999835,1984.395942699979,1984.395942699979,1984.395942699979,1984.8308340999647,space,0.42436790000647306,None,1984.8314764999668,1985.245685966631,1985.5554380999529,1985.5411075999727,1985.5411557999905,1985.5554380999529,1985.5554380999529,1985.5554380999529,1987.9629304999835,484,1,[2.4197545000351965],[2.4197640999918804],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,27,10,334,5,1987.9781654999824,,1987.9636744000018,1987.9781654999824,1988.9782876999816,1988.9782876999816,1988.9782876999816,1989.2805596999824,space,0.2936053999583237,None,1989.2813422000036,1989.9945177666416,1990.2999481000006,1990.290351899981,1990.2903768999968,1990.2999481000006,1990.2999481000006,1990.2999481000006,1992.729899399972,275,1,[2.4373501000227407],[2.4373673999798484],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,27,11,335,6,1992.7440074000042,,1992.7314666999737,1992.7440074000042,1993.7440494999755,1993.7440494999755,1993.7440494999755,1994.0635936000035,space,0.31239300000015646,None,1994.064338199969,1994.1771631666381,1994.4845133000053,1994.4706879999721,1994.47073489998,1994.4845133000053,1994.4845133000053,1994.4845133000053,1996.529148600006,483,1,[2.055906200024765],[2.055920300015714],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,400,unexp,28,0,336,1,1996.5431384999538,,1996.5302214999683,1996.5431384999538,1997.5475092999986,1997.5475092999986,1997.5475092999986,1997.6449961999897,space,0.08097820001421496,None,1997.6457319000037,1998.0597472666452,1998.3599945000024,1998.3520579999895,1998.3522333999863,1998.3599945000024,1998.3599945000024,1998.3599945000024,2000.2275433999603,745,1,[1.8738665000419132],[1.8738758999970742],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,28,1,337,7,2000.2424853999983,,2000.2284539999673,2000.2424853999983,2001.2423690999858,2001.2423690999858,2001.2423690999858,2001.6106480999733,space,0.3609254999901168,None,2001.6113124999683,2002.025490666627,2002.3364543999778,2002.3212198999827,2002.3212850999553,2002.3364543999778,2002.3364543999778,2002.3364543999778,2004.526201999979,834,1,[2.2016669000149705],[2.201674899959471],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,28,2,338,6,2004.5415493999608,,2004.52699449996,2004.5415493999608,2005.541419599962,2005.541419599962,2005.541419599962,2005.5780812999583,space,0.03076829999918118,None,2005.578927399998,2005.6907528666236,2006.0053169999737,2005.9910021999967,2005.9910387999844,2006.0053169999737,2006.0053169999737,2006.0053169999737,2008.6260997999925,209 ,1,[2.632858299999498],[2.6328713999828324],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,28,3,339,4,2008.6406941000023,,2008.6271822999697,2008.6406941000023,2009.640675499977,2009.640675499977,2009.640675499977,2009.7767864000052,space,0.12708850001217797,None,2009.7775335999904,2010.190184966665,2010.5051459999522,2010.4909931999864,2010.4910573999514,2010.5051459999522,2010.5051459999522,2010.5051459999522,2012.4248295999714,756,1,[1.9311012999969535],[1.9311114000156522],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,28,4,340,0,2012.4399672999862,,2012.4255902000004,2012.4399672999862,2013.4400153000024,2013.4400153000024,2013.4400153000024,2015.8745432999567,space,2.418301400030032,None,2015.8752687999513,2015.9890271666266,2016.3039704999537,2016.2909703999758,2016.2910078999703,2016.3039704999537,2016.3039704999537,2016.3039704999537,2019.8060455999803,856,1,[3.5130098999943584],[3.5130190000054426],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,28,5,341,11,2019.821530599962,,2019.8067750000046,2019.821530599962,2020.821716699982,2020.821716699982,2020.821716699982,2022.4735644999892,space,1.6430109000066295,None,2022.474155999953,2023.1876248666706,2023.4966502999887,2023.4808071999578,2023.480870999978,2023.4966502999887,2023.4966502999887,2023.4966502999887,2025.7384809000068,586,1,[2.2547687999904156],[2.2547803000197746],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,28,6,342,10,2025.7535289999796,,2025.7393248999724,2025.7535289999796,2026.7537848000065,2026.7537848000065,2026.7537848000065,2027.7727154999739,space,1.0107002999866381,None,2027.7734132999904,2028.1864755666504,2028.4965582999866,2028.480770699971,2028.4808221999556,2028.4965582999866,2028.4965582999866,2028.4965582999866,2030.3870349999634,485,1,[1.9040605000336654],[1.904068100033328],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,28,7,343,3,2030.4026413999964,,2030.387696299993,2030.4026413999964,2031.402571499988,2031.402571499988,2031.402571499988,2031.9722682999563,space,0.5534922000369988,None,2031.9730245999526,2032.0858116666243,2032.3953463999787,2032.3810564999585,2032.3811125999782,2032.3953463999787,2032.3953463999787,2032.3953463999787,2034.2529119999963,785,1,[1.8698638000059873],[1.8698712000041269],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,1000,exp,28,8,344,9,2034.2685575999785,,2034.2535553000052,2034.2685575999785,2035.2684458000003,2035.2684458000003,2035.2684458000003,2035.7206413999666,space,0.4428633999777958,None,2035.721277499979,2035.8350497666436,2036.1438904999522,2036.1306945999968,2036.130744999973,2036.1438904999522,2036.1438904999522,2036.1438904999522,2038.0690593000036,589,1,[1.9361215999815613],[1.9361346999648958],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,28,9,345,5,2038.0843363999738,,2038.0700248999638,2038.0843363999738,2039.0847448999994,2039.0847448999994,2039.0847448999994,2039.8358555999584,space,0.7392254999722354,None,2039.836466699955,2040.5508669666635,2040.8651087000035,2040.8513388999854,2040.8514256000053,2040.8651087000035,2040.8651087000035,2040.8651087000035,2042.6401997999637,905,1,[1.7855089000076987],[1.7855297000496648],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,1000,exp,28,10,346,8,2042.6499422999914,,2042.6414539999678,2042.6499422999914,2043.6504465999897,2043.6504465999897,2043.6504465999897,2045.318671899964,space,1.6551573000033386,None,2045.3193048999528,2046.0327767666352,2046.345244999975,2046.3310419999762,2046.3311014999636,2046.345244999975,2046.345244999975,2046.345244999975,2051.8308872999623,784   ,1,[5.497294100001454],[5.497303100011777],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.7,400,unexp,28,11,347,2,2051.8389656999498,,2051.831740099995,2051.8389656999498,2052.8314813000034,2052.8314813000034,2052.8482458999497,2053.218113699986,space,0.3715931999613531,None,2053.2189532999764,2053.931327066621,2054.2456442999537,2054.230856499984,2054.2309172999812,2054.2456442999537,2054.2456442999537,2054.2456442999537,2055.7825966999517,904,1,[1.548991899995599],[1.5490036000264809],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.1,400,unexp,29,0,348,0,2055.7973712999956,,2055.783597200003,2055.7973712999956,2056.7974449999747,2056.7974449999747,2056.7974449999747,2057.332914699975,space,0.5291718000080436,None,2057.333616399963,2057.447028066618,2057.757041200006,2057.7422662999597,2057.7423205999658,2057.757041200006,2057.757041200006,2057.757041200006,2060.2980190999806,932,1,[2.553023199958261],[2.553032899973914],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
0.4,1000,exp,29,1,349,7,2060.3127957999823,,2060.2987776999944,2060.3127957999823,2061.313025199983,2061.313025199983,2061.313025199983,2062.101752399991,space,0.7854342000209726,None,2062.102495400002,2062.512579866631,2062.826060099993,2062.8117145999568,2062.8117810999975,2062.826060099993,2062.826060099993,2062.826060099993,2065.296839799965,906,1,[2.4819979000021704],[2.4820099000353366],1,001,2024-11-12_13h08.55.177,Intentional Binding Task,2024.1.5,None,2024-11-12 13h09.06.533314 +0530,
